Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,CA,2014,"10        ",Male,15,Right-Handed,170,30,185,1,Car,5,.676,29,Basketball,200,400,200,200,350,750,30,"Same length",,,,September,Winter,Yes,No,"No favorite",Milk,"Computers and technology",7,10,3,"Yes - broadband connection","Text messaging",0,0,,,,,,,,,,,,,"A lot",,,,,,
USA,CA,2014,"12        ",Female,18,Right-Handed,152.4,26,172.7,2,Walk,7,0.387,"42 ",Basketball,1000,1000,1000,1000,1000,1000,27,"Left foot",68.58,76.2,"Ring finger",January,Winter,No,No,"No favorite",Tea,"Mathematics and statistics",8,10,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",50,50,7,10,5,21,16,0,25,90,25,7,0,7,Some,"Graduate degree",Country,Fly,Healthy,Relative,"Arts, culture, sports"
USA,CA,2011,"12        ",Male,17,Right-Handed,187.9,33.0,195.7,1,Car,6,.47,58,Cycling,800,700,400,,500,700,33.0,"Same length",17,18,"Ring finger",April,Winter,No,No,Poultry,Water,"Physical education",8,9,4,"Yes - broadband connection","In person",6,11,6,1,8,5,10,8,20,2,20,15,7,4,None,,,,,,
USA,CA,2016,"12        ",Male,17,Right-Handed,181,28,185,2,Car,30,0.314,46,Other,1000,700,1000,700,600,800,28,"Same length",93,104,"Ring finger",January,Summer,No,No,Meat,Milk,English,8,10,4,"Yes - broadband connection","Text messaging",10,10,10,0,8,3,18,0,3,2,6,10,8,2,"Very little","Graduate degree",Other,"Freeze time",Happy,Relative,Environment
USA,CA,2018,"11        ",Female,17,Right-Handed,168,10,44,2,Car,15,0.318,52,Running/Jogging,900,800,700,1000,600,800,10,"Same length",17,18,"Ring finger",December,Summer,No,No,Desserts,Water,Science,6,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,100,8,0,20,4,10,0,10,20,20,0,0,0,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Health
USA,CA,2021,"12        ",Female,17,Right-Handed,167,19,167,2,Bus,25,0.352,38,Dancing,600,600,750,550,900,950,19,"Same length",7,8,"Ring finger",July,Summer,Yes,No,Meat,Water,"Mathematics and statistics",6.5,8,3,"Yes - other","Cell phone",25,40,5,3,18,8,6,1,3,1,8,2,0,2,Some,"Graduate degree",Classical,Telepathy,Healthy,Relative,Health
USA,CA,2021,"12        ",Female,17,Right-Handed,5'7,24.13,171,1,Car,10,0.375,38,Skateboarding/Rollerblading,904,545,818,743,219,337,23.50,"Right foot",101.6,107.9,"Ring finger",August,Fall,No,No,Pizza/Pasta,Water,English,4-6,10-12,4,"Yes - broadband connection","Internet chat or instant messaging",30,35,2,50,5,4,4,8,100,40,80,60,0,7,"A lot","Graduate degree","Rock and roll",Invisibility,Happy,"Musician or singer","Wildlife, animals"
USA,CA,2018,"12        ",Female,17,Right-Handed,168,21,169,2,Car,10," 0.43",41,Other,465,257,273,251,1000,1000,21,"Same length",80,78,"Index finger",June,Winter,Yes,No,Pizza/Pasta,Water,Other,7,8,4,"Yes - other","Cell phone",500,550,0,49,10,9,0,9,21,105,35,7,0,0,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,Other,"Wildlife, animals"
USA,CA,2012,"12        ",Male,18,Left-Handed,172,26,178,3,Car,15,.498,54,Swimming,800,500,800,800,1000,1000,26,"Same length",85,65,"Index finger",May,Summer,No,No,"Rice/Noodle dishes",Water,"Social studies",8,8,4,"Yes - broadband connection",E-mail,0,0,5,.5,10,4,1,5,.5,.5,10,8,0,.5,"A lot","Graduate degree","Rock and roll",Fly,Happy,Relative,"Wildlife, animals"
USA,CA,2016,"12        ",Female,16,Right-Handed,160.0,21.49,109.2,2,Car,15,0.627,51,Basketball,1000,941,898,802,182,181,21,"Right foot",50,60,"Ring finger",October,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",6,10,5,"Yes - other","In person",6,8,4,0,4,12,0,0,4,0,0,5,0,2,Some,Other,"Rhythm and blues (R&B)",Fly,Rich,Relative,"International aid"
USA,CA,2017,"9         ",Male,15,Right-Handed,14,9,12,1,Car,40,10,44,"Football (American)",999,501,888,777,999,888,9,"Same length",9,8,"Index finger",September,Fall,No,No,Meat,Water,English,8,9,3,"Yes - other","Cell phone",1,0,2,4,1,3,4,5,4,2,4,3,0,1,Some,"High school",Other,"Freeze time",Healthy,"Community leader or elder",Health
USA,CA,2019,"12        ",Male,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2022,"12        ",Male,17,Right-Handed,185.4,29,188,1,Car,15,0.24,43,"Football (American)",1000,850,1000,800,800,1000,28,"Same length",,,"Index finger",August,Summer,Yes,No,Seafood,Water,"Mathematics and statistics",7,10,6,"Yes - broadband connection","Text messaging",0,30+,,,,,,,,,,,,,,,,,,,
USA,CA,2014,"5         ",Male,10,Right-Handed,132,23,130,2,Car,9,0.702,81,Other,520,684,1000,529,431,379,"20 ","Right foot",60,62,"Ring finger",November,Winter,Yes,No,"No favorite",Juice,"Physical education",9,8,4,"Yes - other","In person",0,0,15,0,6,2,6,2,0,0,3,1,0,1,"Very little","Graduate degree","Rap/Hip hop","Freeze time",Healthy,Friend,"International aid"
USA,CA,2013,"12        ",Female,17,Right-Handed,153,20,53,2,Car,15,0.833,58,Running/Jogging,354,658,324,786,987,999,20.8,"Left foot",57.15,63.5,"Ring finger",August,Winter,Yes,No,Fruit,Water,"Social studies",6,10,4,"Yes - broadband connection","Text messaging",36,36,5,8,3,4,11,1,0,1,18,4,0,1,"A lot","Graduate degree",Classical,Telepathy,Happy,Relative,Health
USA,CA,2013,"12        ",Female,16,Right-Handed,162.6,22.9,152.4,3,Bus,35,0.381,35,Dancing,950,900,10000,10000,500,800,23,"Left foot",7.62,6.985,"Index finger",July,Winter,No,No,Fruit,Coffee,"Mathematics and statistics",4,9,7,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,20,2,5,30,0,0,0,3,10,20,0,0,2,"A lot","Graduate degree",Other,"Freeze time",Happy,Relative,"International aid"
USA,CA,2011,"7         ",Male,13,Ambidextrous,168,23,168,1,Car,10,.266,40,Lacrosse,524,600,850,,727,831,25,"Left foot",85,90,"Ring finger",January,Summer,Yes,No,"No favorite",Water,"Physical education",9,10,10,"Yes - broadband connection","Text messaging",6,13,3,,,,,,,,,,,,,,,,,,
USA,CA,2016,"12        ",Female,17,Right-Handed,171,"25 ",171,3,Car,10,.46,39,Other,626,626,1000,508,1000,1000,25,"Same length",85,85,"Same length",April,Fall,No,No,Seafood,Juice,English,5,9,6,"Yes - broadband connection","Internet chat or instant messaging",,,6,0,5,0,1,0,4,4,20,1,9,2,"A lot","Graduate degree",Other,"Freeze time",Happy,Relative,"Arts, culture, sports"
USA,CA,2021,"12        ",Female,17,Right-Handed,5'5,25,155,1,Car,20,0.425,38,Other,631,267,1000,1000,271,636,25,"Same length",75,75,"Same length",February,Fall,No,No,"Rice/Noodle dishes",Water,History,5,10-12,4,"Yes - broadband connection","Text messaging",50+,50+,7,10+,0,6+,2+,10+,10+,10+,10+,2,0,1,Some,"Graduate degree","Rhythm and blues (R&B)",Fly,Healthy,Relative,"Education/Youth development"
USA,CA,2018,"9         ",Female,14,Right-Handed,167,27,155,1,Bicycle,13,0.544,79,Golf,500,500,600,600,600,600,27,"Same length",70,80,"Ring finger",May,Summer,Yes,No,Seafood,,Art,7,10,5,"Yes - broadband connection","Text messaging",3,15,4,1,18,10,10,0,2,5,3,7,12,2,Some,"Graduate degree",Pop,Invisibility,Healthy,Friend,Other
USA,CA,2023,"9         ",Male,14,Right-Handed,173,32,172,2,Car,7,0.302,64,Soccer,1000,600,500,400,350,300,32,"Same length",83,83,"Index finger",January,Summer,No,No,Poultry,Water,"Physical education",8,9,3,"Yes - broadband connection","In person",many,many,4,1,2,4,5,2,4,4,4,3,0,2,Some,"Graduate degree","Rap/Hip hop",Invisibility,Rich,"Sports person",Health
USA,CA,2012,"10        ",Male,16,Right-Handed,172.7,25.4,170.2,3,Car,15,.214,46,Other,300,100,200,600,1000,1000,25.4,"Same length",80,75,"Index finger",December,Summer,No,No,Meat,Juice,"Mathematics and statistics",3,14,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",50,50,20,1,30,2,7,3,10,5,30,1,0,0,Some,"Graduate degree",Other,Fly,Happy,"Religious figure","International aid"
USA,CA,2020,"12        ",Male,17,Right-Handed,167.6,26,70,2,Bus,30,0.311,40,Basketball,900,900,1000,900,800,800,26,"Same length",80,70,"Index finger",December,Winter,No,No,Poultry,Water,Science,8,9,5,"Yes - broadband connection","Text messaging",50,50,10,2,36,5,6,0,7,3,70,0,0,6,Some,"Graduate degree",Pop,"Freeze time",Happy,"Religious figure",Religious
USA,CA,2017,"7         ",Male,13,Right-Handed,154,22,160,2,Car,15,0.32,38,"Martial Arts",1000,1000,1000,999,900,1000,22,"Same length",70,75,"Ring finger",March,Spring,No,No,"No favorite",Water,Other,8,14,4,"Yes - other","In person",0,0,1,0,6,12,2,18,0,0,1,5,1,4,"Very little","Graduate degree",Other,"Freeze time",Healthy,Relative,"Wildlife, animals"
USA,CA,2023,"9         ",,15,Right-Handed,169,28,162,2,Car,15,0.37,45,Walking/Hiking,754,471,1000,690,310,1000,28,"Same length",7.9,2.9,"Index finger",August,Winter,No,No,Meat,Water,Other,6,4,5,"Yes - other","Internet chat or instant messaging",0,2,2,10,3,2,0,5,10,2,3,1,0,2,Some,"Some college",Other,Invisibility,Happy,"Musician or singer",Environment
USA,CA,2015,"8         ",Male,13,Right-Handed,147,24,150,2,Car,7,0.153,38,Other,1000,1000,1000,1000,400,450,22,"Right foot",85,95,"Ring finger",November,Winter,No,No,"Rice/Noodle dishes",Water,Science,8,12,6,"Yes - broadband connection","Internet chat or instant messaging",10,"80 ",6,0.2,12,20,1,40,3,3,70,2,0,0,"Very little","Graduate degree",Pop,"Freeze time",Happy,Other,Health
USA,CA,2016,"12        ",Male,16,Right-Handed,173,24,172,2,Car,10,0.634,41,Lacrosse,800,400,700,600,400,500,24,"Same length",76,76,"Same length",December,Summer,Yes,No,Meat,"Soft drink (non-caffeinated)",English,7,10,4,"Yes - broadband connection","Text messaging",75,75,30,1,2,10,5,4,1,1,10,0.5,0,0,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,Friend,"International aid"
USA,CA,2021,"12        ",Female,17,Right-Handed,157.4,23,150,2,Bus,"90 ",.433,27,Athletics,1000,500,500,1000,1000,1000,23,"Right foot",60,63,"Ring finger",April,Summer,No,No,Seafood,"Soft drink (caffeinated)","Physical education",5,8,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",150,160,3.7,7,3,24,6,3,60,30,15,0,0,80,"A lot","Graduate degree",Pop,Fly,Rich,Relative,Health
USA,CA,2016,"12        ",Male,17,Right-Handed,178,25,170,2,Bus,40,,,Basketball,1000,1000,1000,1000,800,1000,25,"Same length",85,85,"Same length",July,Summer,No,No,Meat,Water,Art,6,10,9,"Yes - broadband connection","Text messaging",25,20,10,2,12,6,0,10,10,10,10,3,5,5,"A lot","Graduate degree",Techno/Electronic,"Freeze time",,"Business person",Health
USA,CA,2012,"12        ",Male,15,Right-Handed,180,26,176,1,Car,44,0.265,31,Running/Jogging,600,601,550,400,500,600,26,"Same length",74,78,"Ring finger",April,Spring,No,No,"No favorite",Water,Languages,4,2,3,"Yes - other","Text messaging",0,3,5,1,14,4,7,9,3,3,10,4,0,3,Some,"Graduate degree",Other,Telepathy,Happy,Other,"Education/Youth development"
USA,CA,2018,"6         ",Male,11,Ambidextrous,147,25,46,1,Car,15,0.299,43,Basketball,626,1000,1000,1000,1000,1000,27,"Left foot",84,73,"Index finger",September,Summer,,No,Pizza/Pasta,Water,Art,10,8,5,"Yes - other","Text messaging",11,50,40,1,20,15,20,10,1,1,10,5,0,5,"Very little",Other,"Rap/Hip hop","Freeze time",Healthy,"Sports person","Arts, culture, sports"
USA,CA,2017,"12        ",Female,17,Right-Handed,170,23,170,2,Bus,35,.69,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2018,"12        ",Female,17,Ambidextrous,157.5,22,161,2,Bus,30,2.442,72,Dancing,1000,845,754,1000,520,530,21,"Right foot",71,70,"Index finger",May,Winter,Yes,No,Pizza/Pasta,Tea,Science,"7 ",12,3,"Yes - broadband connection",Telephone,2,20,8.50,5.0,4.0,5.0,0,9.0,3.0,1,4.5,0,8,5.0,Some,"Graduate degree","Rap/Hip hop",Telepathy,Healthy,"Musician or singer",Health
USA,CA,2022,"11        ",Female,15,Right-Handed,155,22,144,2,Car,10,0.362,40,Dancing,900,700,700,750,600,700,23,"Left foot",7,7,"Ring finger",September,Winter,Yes,No,Fruit,"Soft drink (caffeinated)",Science,7,6,4,"Yes - broadband connection",Other,10,8,10,50,7,12,2,1,15,4,18,2,0,2,"A lot","Graduate degree",Pop,Telepathy,Famous,Actor,Health
USA,CA,2019,"12        ",Male,17,Right-Handed,180,24,175,1,Walk,5,.332,34,Running/Jogging,900,800,1000,1000,1000,1000,25,"Left foot",15,16,"Index finger",November,Summer,No,No,Poultry,Water,"Mathematics and statistics",7,10,6,"Yes - other","In person",2,80,10,0,7,2,14,25,30,5,50,0,20,20,"Very little","Graduate degree",Other,Fly,Happy,Relative,"Arts, culture, sports"
USA,CA,2020,"12        ",Female,17,Right-Handed,167.6,23,172,2,Car,5,0.347,34,Tennis,1000,1000,1000,1000,300,500,23,"Same length",70,65,"Index finger",June,Summer,Yes,No,Fruit,Water,Science,7-8,10,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",6,85,3,<1,8,3-4,3-4,<1,2,7,8,<1,0,6,"A lot","Graduate degree","Punk rock","Freeze time",Happy,"Musician or singer","Wildlife, animals"
USA,CA,2018,"12        ",Female,19,Right-Handed,152.4,20.32,157.5,"2  ",Car,12,.429,51,Swimming,1000,900,850,900,900,1000,20.32,"Same length",70,80,"Ring finger",November,Winter,No,No,Meat,Water,English,5,11,3,"Yes - broadband connection","Text messaging",15,20,10,1,5,5,.5,0,5,3,8,0,40,2,"A lot","Graduate degree",Pop,"Freeze time",Happy,Teacher,Health
USA,CA,2019,"12        ",Female,17,Right-Handed,161.5,23.9,160.8,2,Bus,90,.75,59,Other,800,500,600,600,700,900,24.1,"Left foot",70,73,"Ring finger",March,Summer,Yes,No,Desserts,"Soft drink (caffeinated)",History,6,8,5,"Yes - other","Internet chat or instant messaging",20,35,30,20,6,7,0,10,35,2,25,0,0,.35,Some,Other,"Rock and roll",Fly,Happy,"Community leader or elder",Environment
USA,CA,2014,"12        ",Female,17,Right-Handed,166,20,157,2,Car,14,0.257,30,Swimming,900,700,600,800,950,900,21,"Left foot",8.2,8.2,"Same length",December,Winter,Yes,No,Breads/Sandwiches,Water,Art,5,8,3,"Yes - broadband connection","Text messaging",200,100,5,1,25,5,4,0,4,4,30,0,6,2,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,"Business person","Wildlife, animals"
USA,CA,2013,"12        ",Female,17,Right-Handed,170,23,172,1.5,Car,17,.34,33,Swimming,900,800,200,750,650,650,23,"Same length",72,72,"Same length",November,Fall,Yes,No,"No favorite",Water,History,5,8,4,"Yes - broadband connection","In person",21,30,30,.6,18,7,7,0,2,10,28,2,0,2,"A lot","Graduate degree","Rock and roll",Fly,Happy,"Business person",Other
USA,CA,2011,"12        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2012,"10        ",Female,16,Right-Handed,172,25,171,2,Car,35,0.359,34,Dancing,524,604,802,749,294,337,25,"Same length",70,75,"Ring finger",February,Summer,No,No,Fruit,Water,Music,6,10,4,"Yes - broadband connection","Text messaging",15,20,25,1,7,12,7,2,1,3,40,6,3,2,"A lot","Graduate degree",Other,Invisibility,Happy,"Musician or singer","International aid"
USA,CA,2023,"11        ",Female,14,Right-Handed,152,,,2,Car,15,0.318,38,None,845,904,588,471,112,1000,,,,,,September,Fall,No,No,"Rice/Noodle dishes",Milk,"Mathematics and statistics",8,5,3,"Yes - other","Internet chat or instant messaging",,,,,,,,,,,,0,,,Some,"Some college",Pop,"Freeze time",Rich,Friend,"Education/Youth development"
USA,CA,2016,"11        ",Female,15,Right-Handed,63,9,64,2,Bus,27,0.377,51,Swimming,900,800,300,300,500,700,9,"Same length",3,3,"Ring finger",November,Fall,No,No,Meat,"Soft drink (caffeinated)",Other,8,8,4,"Yes - other","Text messaging",5,5,7,1,1,10,1,5,2,1,3,0,0,10,Some,"Graduate degree",Techno/Electronic,Telepathy,Happy,Relative,Environment
